# SentenceFlow 启动词典 — lemma<TAB>band<TAB>ipa_gb<TAB>ipa_us<TAB>zh_gloss
# band 依 NGSL 频率常识赋值;详见本目录 README.md
joke	1805			
hat	1806			
dozen	1807			
kick	1808			
steal	1809			
unable	1810			
settlement	1811			
symptom	1812			
reporter	1813			
accommodation	1814			
household	1815			
tennis	1816			
merely	1817			
emotion	1818			
tall	1819			
sick	1820			
calculate	1821			
accuse	1822			
criminal	1823			
scientific	1824			
estate	1825			
unlike	1826			
interpretation	1827			
corporation	1828			
appoint	1829			
enemy	1830			
criterion	1831			
beside	1832			
firstly	1833			
assistant	1834			
sweet	1835			
competitive	1836			
consistent	1837			
closely	1838			
equally	1839			
advise	1840			
liberal	1841			
meanwhile	1842			
impression	1843			
existence	1844			
accompany	1845			
output	1846			
exhibition	1847			
salary	1848			
attach	1849			
acknowledge	1850			
snow	1851			
properly	1852			
breast	1853			
prime	1854			
intention	1855			
ill	1856			
reward	1857			
bother	1858			
primarily	1859			
gray	1860			
expose	1861			
childhood	1862			
discipline	1863			
everywhere	1864			
medicine	1865			
differ	1866			
input	1867			
politician	1868			
wage	1869			
implication	1870			
substantial	1871			
infant	1872			
permanent	1873			
rare	1874			
remark	1875			
angry	1876			
knock	1877			
injury	1878			
producer	1879			
pocket	1880			
alive	1881			
currency	1882			
manufacturer	1883			
king	1884			
obligation	1885			
initiative	1886			
talent	1887			
breakfast	1888			
resolution	1889			
emotional	1890			
enhance	1891			
core	1892			
framework	1893			
found	1894			
phrase	1895			
southern	1896			
gap	1897			
storm	1898			
undertake	1899			
distinguish	1900			
draft	1901			
priority	1902			
democracy	1903			
pursue	1904			
urge	1905			
pilot	1906			
coat	1908			
lake	1909			
emphasize	1910			
habit	1911			
immediate	1912			
yellow	1913			
communicate	1914			
neck	1915			
vast	1916			
breathe	1917			
origin	1918			
stable	1919			
sir	1920			
enormous	1921			
negotiation	1922			
resolve	1923			
terrorist	1924			
bloody	1925			
retain	1926			
bone	1927			
mathematics	1928			
supplier	1929			
passage	1931			
fundamental	1932			
pupil	1933			
publication	1934			
winner	1935			
elsewhere	1936			
examination	1937			
gentleman	1938			
soul	1939			
forth	1940			
contemporary	1941			
urban	1942			
incident	1943			
integrate	1944			
swing	1945			
panel	1946			
ratio	1947			
borrow	1948			
sufficient	1949			
motion	1950			
exam	1951			
governor	1952			
boss	1953			
effectively	1954			
install	1955			
premise	1956			
abroad	1957			
diet	1958			
hence	1959			
convention	1960			
metal	1961			
layer	1962			
typically	1963			
grateful	1964			
crash	1965			
incorporate	1966			
formation	1967			
classic	1968			
highlight	1969			
sharp	1970			
climate	1971			
disappoint	1972			
fifteen	1973			
defeat	1974			
retirement	1975			
defend	1976			
truly	1977			
self	1978			
clinical	1979			
nearby	1980			
distribute	1981			
reputation	1982			
underlie	1983			
creation	1984			
specify	1985			
exclude	1986			
exhibit	1987			
extreme	1988			
appointment	1989			
brown	1990			
journalist	1991			
lucky	1992			
occupy	1993			
soil	1994			
educational	1995			
upper	1996			
slide	1997			
correspond	1998			
sudden	1999			
gay	2000			
plastic	2001			
freeze	2002			
peer	2003			
tooth	2004			
exception	2005			
bet	2007			
plain	2008			
crop	2009			
equivalent	2010			
rural	2011			
complicate	2012			
meat	2013			
collapse	2014			
dish	2015			
enterprise	2016			
luck	2017			
restrict	2018			
subsequent	2019			
originally	2020			
perfectly	2021			
thick	2022			
encounter	2023			
invitation	2024			
proud	2025			
chip	2026			
analyst	2027			
valuable	2028			
bike	2029			
retail	2030			
calm	2031			
unusual	2032			
criticism	2033			
personally	2034			
plot	2035			
beauty	2036			
preserve	2037			
emergency	2038			
comfort	2039			
deserve	2040			
repair	2041			
update	2042			
severe	2043			
recognition	2044			
secondary	2045			
proof	2046			
capable	2047			
outline	2048			
depression	2049			
evaluate	2050			
pension	2051			
external	2052			
cope	2053			
emphasis	2054			
restriction	2055			
partly	2056			
aside	2057			
massive	2058			
intellectual	2059			
minority	2060			
revolution	2061			
submit	2062			
prospect	2063			
equation	2064			
unemployment	2065			
intervention	2066			
delight	2067			
mom	2068			
anymore	2069			
smart	2070			
numerous	2071			
illness	2072			
abandon	2073			
confuse	2074			
wheel	2075			
crucial	2076			
efficient	2077			
dominate	2078			
database	2079			
split	2080			
trace	2081			
isolate	2082			
port	2083			
drama	2084			
nose	2085			
rapidly	2086			
dispute	2087			
landscape	2088			
spell	2089			
ultimately	2090			
inch	2091			
profile	2092			
phenomenon	2093			
entertainment	2094			
boundary	2095			
gender	2096			
assistance	2097			
dramatic	2098			
educate	2099			
edition	2100			
wing	2101			
similarly	2102			
specialist	2103			
formula	2104			
achievement	2105			
innovation	2106			
festival	2107			
coverage	2108			
pitch	2109			
gate	2110			
unknown	2111			
distinction	2112			
slight	2113			
roof	2114			
scream	2115			
convert	2116			
minor	2117			
negotiate	2118			
era	2119			
episode	2120			
volunteer	2121			
infection	2122			
preparation	2123			
arrival	2124			
silver	2125			
electricity	2126			
sink	2127			
unlikely	2128			
grand	2129			
web	2130			
transition	2131			
upset	2132			
forecast	2133			
pollution	2134			
eliminate	2135			
agenda	2136			
wire	2137			
prize	2138			
crack	2139			
deeply	2140			
cable	2141			
apparent	2142			
zone	2143			
fault	2144			
cooperation	2145			
pub	2146			
characterize	2147			
honest	2148			
supporter	2149			
inspire	2150			
whisper	2151			
hunt	2152			
toy	2153			
welfare	2154			
everyday	2155			
cloud	2156			
constraint	2157			
perceive	2158			
ease	2159			
solid	2160			
prisoner	2161			
expansion	2162			
agricultural	2163			
virtually	2164			
knee	2165			
album	2166			
bend	2167			
exposure	2168			
alter	2169			
digital	2170			
pour	2171			
satisfaction	2172			
tension	2173			
wet	2174			
perception	2175			
dimension	2176			
tight	2177			
restore	2178			
beer	2179			
sweep	2180			
interpret	2181			
assist	2182			
crew	2183			
essay	2184			
assure	2185			
anger	2186			
deposit	2187			
shower	2188			
string	2189			
elderly	2190			
extensive	2191			
truck	2192			
uniform	2193			
mood	2194			
detect	2195			
beneath	2196			
shadow	2197			
mode	2198			
territory	2199			
trail	2200			
nervous	2201			
parallel	2202			
sail	2203			
sensitive	2204			
hero	2205			
competitor	2206			
initially	2207			
transform	2208			
strip	2209			
stream	2210			
breed	2211			
attribute	2212			
vital	2213			
awful	2214			
devote	2215			
stem	2216			
height	2217			
apologize	2218			
alright	2219			
owe	2220			
genetic	2221			
persuade	2222			
recruit	2223			
vice	2224			
steady	2225			
heavily	2226			
entrance	2227			
furniture	2228			
strain	2229			
random	2230			
justify	2231			
measurement	2232			
rarely	2233			
meter	2234			
pace	2235			
western	2236			
constitute	2237			
spare	2238			
designer	2239			
mature	2240			
evil	2241			
curve	2242			
guilty	2243			
jacket	2244			
false	2245			
demonstration	2246			
wound	2247			
frighten	2248			
muscle	2249			
grass	2250			
substance	2251			
pink	2252			
symbol	2253			
foundation	2254			
cite	2255			
extension	2256			
tank	2257			
disaster	2258			
sigh	2259			
routine	2260			
cake	2261			
efficiency	2262			
membership	2263			
smooth	2264			
portion	2265			
mirror	2266			
resort	2267			
withdraw	2268			
resistance	2269			
giant	2270			
bid	2271			
naturally	2272			
summary	2273			
radical	2274			
tune	2275			
van	2276			
mutual	2277			
boot	2278			
fascinate	2279			
entitle	2280			
god	2281			
broadcast	2282			
singer	2283			
platform	2284			
whenever	2285			
apartment	2286			
conventional	2287			
independence	2288			
reverse	2289			
illustration	2290			
loud	2291			
loose	2292			
quantity	2293			
poem	2294			
damn	2295			
pose	2296			
depth	2297			
significance	2298			
planet	2299			
iron	2300			
gradually	2301			
approval	2302			
evaluation	2303			
wealth	2304			
visual	2305			
consult	2306			
sponsor	2307			
stupid	2308			
trap	2309			
badly	2310			
log	2311			
crazy	2312			
adjust	2313			
dirty	2314			
zero	2315			
gaze	2316			
button	2317			
extraordinary	2318			
hesitate	2319			
establishment	2320			
creative	2321			
constantly	2322			
probability	2323			
vegetable	2324			
alcohol	2325			
remarkable	2326			
throat	2327			
dependent	2328			
steel	2329			
sustain	2330			
ally	2331			
ethnic	2332			
pleasant	2333			
exceed	2334			
historian	2335			
sugar	2336			
brilliant	2337			
involvement	2338			
philosophy	2339			
hypothesis	2340			
drag	2342			
edit	2343			
inner	2344			
statistic	2345			
liability	2346			
anticipate	2347			
league	2348			
seal	2349			
grab	2350			
flood	2351			
compensation	2352			
segment	2353			
compound	2354			
occasionally	2355			
spin	2356			
desert	2357			
operator	2358			
tower	2359			
newly	2360			
paragraph	2361			
advocate	2362			
bath	2363			
blind	2364			
confident	2365			
overcome	2366			
briefly	2367			
pure	2368			
regularly	2369			
counsel	2370			
disturb	2371			
burden	2372			
silent	2373			
behave	2374			
tap	2375			
alarm	2376			
fantastic	2377			
valley	2378			
preference	2379			
discovery	2380			
dare	2381			
skirt	2382			
eastern	2383			
poverty	2384			
registration	2385			
cigarette	2386			
criticize	2387			
cousin	2389			
offense	2390			
clause	2391			
impress	2392			
jury	2393			
venture	2394			
virus	2395			
anxiety	2396			
illegal	2397			
wrap	2398			
harm	2399			
survival	2400			
teenager	2401			
specialize	2402			
moderate	2403			
limitation	2404			
modify	2405			
accurate	2406			
angle	2407			
comprehensive	2408			
rival	2409			
adequate	2410			
universal	2411			
tourism	2412			
chest	2413			
expenditure	2414			
margin	2415			
recovery	2416			
mount	2417			
mate	2418			
admire	2419			
gesture	2420			
musician	2421			
rapid	2422			
stair	2423			
charm	2424			
slave	2425			
scare	2426			
amendment	2427			
incentive	2428			
format	2429			
consultant	2430			
deficit	2431			
mortgage	2432			
abstract	2433			
overseas	2434			
literary	2435			
experimental	2436			
architecture	2437			
possess	2438			
dig	2439			
opponent	2440			
evolution	2441			
versus	2442			
lend	2443			
custom	2444			
keen	2445			
translate	2446			
cough	2447			
distinct	2448			
rough	2449			
surgery	2450			
buyer	2451			
burst	2452			
quietly	2454			
laboratory	2455			
tube	2456			
capability	2457			
province	2458			
twin	2459			
adapt	2460			
scholar	2462			
mess	2463			
precisely	2464			
therapy	2465			
frequent	2466			
wealthy	2467			
journal	2468			
composition	2469			
mad	2470			
tissue	2471			
flash	2472			
stroke	2473			
champion	2474			
sand	2475			
promotion	2476			
charity	2477			
bury	2478			
tendency	2479			
barrier	2480			
cream	2481			
rid	2482			
brush	2483			
dialog	2484			
publisher	2485			
consequently	2486			
democratic	2487			
abortion	2488			
govern	2489			
exact	2490			
hurry	2491			
whilst	2492			
privilege	2493			
creature	2494			
dismiss	2495			
cap	2496			
participation	2497			
visible	2498			
narrative	2499			
classical	2500			
assign	2501			
regret	2502			
twist	2503			
impressive	2504			
motor	2505			
prompt	2506			
ruin	2507			
density	2508			
resist	2509			
rescue	2510			
implementation	2511			
coal	2512			
lecture	2513			
awareness	2514			
maintenance	2515			
greatly	2516			
inflation	2517			
psychological	2518			
institutional	2519			
dust	2520			
successfully	2521			
cancel	2522			
functional	2523			
scope	2524			
species	2525			
float	2526			
absolute	2527			
passion	2528			
airline	2529			
motivate	2530			
module	2531			
fold	2532			
theoretical	2533			
react	2534			
wooden	2535			
poet	2536			
insight	2537			
partnership	2538			
counter	2539			
stain	2540			
automatically	2541			
penalty	2542			
rail	2543			
salt	2544			
contest	2545			
bin	2546			
violent	2547			
aggressive	2548			
sake	2549			
opera	2550			
undergo	2551			
embrace	2552			
divorce	2553			
pile	2554			
march	2555			
pale	2556			
acceptable	2557			
literally	2558			
allege	2559			
grammar	2560			
permission	2561			
regulate	2562			
cluster	2563			
compromise	2564			
diversity	2565			
immigrant	2566			
historic	2567			
gallery	2568			
dedicate	2569			
pretend	2570			
castle	2571			
tackle	2572			
golf	2573			
celebration	2574			
embarrass	2575			
personnel	2576			
boost	2577			
extract	2578			
pig	2579			
roughly	2580			
injure	2581			
mixture	2582			
announcement	2583			
biological	2584			
praise	2585			
disagree	2586			
electric	2587			
excess	2588			
fulfill	2589			
depress	2590			
fancy	2591			
compose	2592			
continuous	2593			
complexity	2594			
friendship	2595			
stability	2596			
accomplish	2597			
comprise	2598			
holder	2599			
inquiry	2600			
weakness	2601			
noun	2602			
civilian	2603			
racial	2604			
tail	2605			
tale	2606			
weigh	2607			
evolve	2608			
potentially	2609			
mere	2610			
fortune	2611			
gently	2612			
poetry	2613			
server	2614			
sanction	2615			
guitar	2616			
profession	2617			
pump	2618			
chamber	2619			
veteran	2620			
shine	2621			
championship	2622			
stake	2623			
gear	2624			
joy	2625			
remote	2626			
entertain	2627			
reliable	2628			
strengthen	2629			
orange	2630			
cheek	2631			
jail	2632			
forever	2633			
imagination	2634			
bias	2635			
possession	2636			
chat	2637			
dramatically	2638			
carbon	2639			
servant	2640			
curious	2641			
structural	2642			
neglect	2643			
compute	2644			
rear	2645			
ski	2646			
pot	2647			
revise	2648			
snap	2649			
stimulate	2650			
grin	2651			
adjustment	2652			
printer	2653			
moon	2654			
boom	2655			
scan	2656			
cheese	2657			
shell	2658			
pride	2659			
grandmother	2660			
situate	2661			
resign	2662			
supplement	2663			
bunch	2664			
clothing	2665			
barely	2666			
ceremony	2667			
firmly	2668			
pipe	2669			
maker	2670			
hopefully	2671			
trigger	2672			
stomach	2673			
destruction	2674			
craft	2675			
intense	2676			
pregnant	2677			
logic	2678			
indication	2679			
subsequently	2680			
presumably	2681			
happiness	2682			
interior	2683			
magic	2684			
mystery	2686			
pro	2687			
greet	2688			
humor	2689			
concrete	2690			
flag	2691			
chocolate	2692			
shelter	2693			
guideline	2694			
cow	2695			
ownership	2696			
summarize	2697			
knife	2698			
bless	2699			
trick	2700			
wise	2701			
motivation	2702			
attachment	2703			
pray	2704			
strict	2705			
silly	2706			
catalog	2707			
organic	2708			
reckon	2709			
uncle	2710			
surprisingly	2711			
regardless	2712			
coin	2713			
attraction	2714			
athlete	2715			
harbor	2716			
darkness	2717			
stir	2718			
filter	2719			
romantic	2720			
determination	2721			
shelf	2722			
tongue	2723			
reasonably	2724			
transportation	2725			
tender	2726			
vessel	2727			
piano	2728			
envelope	2729			
slope	2730			
golden	2731			
belt	2732			
attendance	2733			
storage	2734			
pregnancy	2735			
invent	2736			
controversial	2737			
horrible	2738			
ocean	2739			
uncertainty	2740			
fiction	2741			
lover	2742			
hint	2743			
liquid	2744			
nowhere	2745			
anxious	2746			
stranger	2747			
leap	2748			
fool	2749			
adventure	2750			
carpet	2751			
shade	2752			
portrait	2753			
hook	2754			
potato	2755			
reflection	2756			
nerve	2757			
leather	2758			
qualification	2759			
exhaust	2760			
fragment	2761			
wander	2762			
distant	2763			
unite	2764			
bell	2765			
grain	2766			
monthly	2767			
altogether	2768			
differently	2769			
universe	2770			
weekly	2771			
empire	2772			
royal	2773			
fence	2774			
luxury	2775			
bite	2776			
comedy	2777			
confusion	2778			
curtain	2779			
consume	2780			
flexible	2781			
innocent	2782			
tent	2783			
stamp	2784			
shore	2785			
voluntary	2786			
genuine	2787			
swear	2788			
panic	2789			
sheep	2790			
mayor	2791			
gentle	2792			
precise	2793			
raw	2794			
wherever	2795			
refugee	2796			
listener	2797			
weird	2798			
substitute	2799			
rice	2800			
aunt	2801			
excitement	2802			
fade	2803			
wipe	2804			
chase	2805			
slice	2806			
alongside	2807			
suspend	2808			
autumn	2809			
ugly	2810			
hello	2811			
fortunate	2812			
insure	2813			
lazy	2814			
ashamed	2815			
hunger	2816			
thirst	2817			
